ObservationDate	StationNumber	StationName	Latitude	Longitude	TotalPrecipAmt
9/3/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.34
9/3/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.24
9/3/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.28
9/2/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.09
9/2/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.1
9/2/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
9/2/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.14
9/2/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.03
9/2/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	 T
9/2/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	 T
9/1/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
9/1/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
9/1/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
9/1/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
9/1/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
9/1/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
9/1/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/31/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/31/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/31/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/31/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/31/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.02
8/31/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/30/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.68
8/30/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.4
8/30/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.68
8/30/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.6
8/30/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.4
8/30/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.65
8/30/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.44
8/29/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.1
8/29/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.08
8/29/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.04
8/29/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.07
8/29/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.1
8/29/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.15
8/28/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.23
8/28/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.14
8/28/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.13
8/28/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.15
8/28/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.25
8/28/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.11
8/28/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.25
8/28/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.13
8/28/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.24
8/27/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/27/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/27/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/27/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/27/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/27/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/27/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/26/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/26/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/26/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/26/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.08
8/26/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/26/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/26/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/25/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/25/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/25/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/25/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.4
8/25/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/25/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/25/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/24/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.06
8/24/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.02
8/24/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.02
8/24/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.12
8/24/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.9
8/24/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/24/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.52
8/24/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.06
8/24/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.13
8/23/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.08
8/23/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.2
8/23/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.19
8/23/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.02
8/23/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.02
8/23/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.06
8/23/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.09
8/23/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.08
8/23/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/22/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/22/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/22/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/22/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/22/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/22/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/22/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/21/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/21/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/21/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/21/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/21/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/21/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/21/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/20/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.01
8/20/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.13
8/20/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
8/20/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.02
8/20/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.03
8/20/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.01
8/20/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/19/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/19/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/19/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/19/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/19/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/19/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/18/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.15
8/18/2020	 NH-HL-87	 Brookline 1.2 SSW	42.718927	-71.667576	0.31
8/18/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.21
8/18/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.05
8/18/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.06
8/18/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.3
8/18/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.17
8/18/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.28
8/18/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.31
8/18/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.42
8/17/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.01
8/17/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	 T
8/17/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	 T
8/17/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/17/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.02
8/17/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
8/17/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/17/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	 T
8/17/2020	 NH-HL-87	 Brookline 1.2 SSW	42.718927	-71.667576	0
8/16/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/16/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/16/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
8/16/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.01
8/16/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/16/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/16/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/16/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/15/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/15/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/15/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/15/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/15/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/15/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/14/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/14/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/14/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/14/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/14/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/14/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/14/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/13/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/13/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/13/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/13/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/13/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/13/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/13/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/13/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/12/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/12/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/12/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/12/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
8/12/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/12/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/12/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/11/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/11/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/11/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/11/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/11/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/11/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/10/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/10/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/10/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
8/10/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/10/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/10/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/9/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/9/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/9/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/9/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.03
8/9/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/9/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/8/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/8/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/8/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/8/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/7/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/7/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/7/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/7/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/7/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/7/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/7/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/7/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/6/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
8/6/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/6/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.01
8/6/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/6/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
8/6/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/6/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/6/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/5/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.24
8/5/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.48
8/5/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.29
8/5/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.32
8/5/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.22
8/5/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.4
8/5/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.2
8/5/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.56
8/5/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.7
8/4/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.01
8/4/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/4/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	 T
8/4/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
8/4/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/4/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/4/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.08
8/4/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/3/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.22
8/3/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.11
8/3/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.1
8/3/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/3/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.06
8/3/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.23
8/3/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.13
8/3/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.1
8/2/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
8/2/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/2/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/2/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/2/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/2/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/1/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
8/1/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
8/1/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
8/1/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
8/1/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
8/1/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
8/1/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/31/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/31/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/31/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.29
7/31/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/31/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.01
7/31/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/31/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/30/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/30/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.01
7/30/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.12
7/30/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.02
7/30/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
7/30/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
7/30/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.01
7/29/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.02
7/29/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0.04
7/29/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	 T
7/29/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.03
7/29/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.08
7/29/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/29/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.05
7/29/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/28/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/28/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/28/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/28/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/28/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/28/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/28/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/28/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/27/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/27/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/27/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/27/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/27/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/27/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/27/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/26/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/26/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/26/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/26/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/26/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/26/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
7/26/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/26/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0
7/25/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	 T
7/25/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	0
7/25/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0.04
7/25/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	 T
7/25/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/25/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/25/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0
7/25/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/24/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.23
7/24/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.74
7/24/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.3
7/24/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.24
7/24/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.5
7/24/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	1.28
7/24/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.57
7/24/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	1.63
7/24/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	0.08
7/23/2020	 NH-HL-84	 Milford 0.5 S	42.827181	-71.660694	1.19
7/23/2020	 NH-HL-87	 Brookline 1.2 SSW	42.718927	-71.667576	0.85
7/23/2020	 NH-HL-99	 Peterborough 0.2 E	42.876334	-71.958875	1.33
7/23/2020	 NH-HL-68	 Mason 2.9 SE	42.71674812	-71.72494791	0.97
7/23/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	1.85
7/23/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0.93
7/23/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0.52
7/23/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0.89
7/23/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	1.55
7/23/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0.94
7/22/2020	 NH-HL-48	 Greenville 1.1 ENE	42.776745	-71.779923	0
7/22/2020	 NH-HL-25	 Amherst 3.7 NNE	42.914089	-71.610217	0.02
7/22/2020	 NH-HL-19	 Brookline 2.1 SW	42.7123505	-71.6975995	0
7/22/2020	 NH-HL-77	 Weare 4.3 S	43.032228	-71.736697	0
7/22/2020	 NH-HL-96	 Manchester 0.6 S	42.974444	-71.444722	0
7/22/2020	 NH-HL-49	 Mont Vernon 1.3 SSW	42.87615734	-71.68280119	0
